des,px,pz,stand,pitcher_name
Ball,0.698,1.766,Right-handed Batter,Jon Lester
Ball,1.587,2.968,Right-handed Batter,Jon Lester
Ball,-0.956,2.142,Right-handed Batter,Jon Lester
Called Strike,0.365,2.304,Right-handed Batter,Jon Lester
Ball,1.156,2.373,Right-handed Batter,Jon Lester
Called Strike,0.787,2.505,Right-handed Batter,Jon Lester
Called Strike,0.435,1.924,Right-handed Batter,Jon Lester
Ball,-1.7,1.571,Right-handed Batter,Jon Lester
Ball,-0.169,1.363,Right-handed Batter,Jon Lester
Ball,0.343,0.962,Right-handed Batter,Jon Lester
Called Strike,-0.629,1.998,Right-handed Batter,Jon Lester
Ball,1.246,2.734,Right-handed Batter,Jon Lester
Ball,-1.441,1.28,Right-handed Batter,Jon Lester
Called Strike,-0.573,2.95,Right-handed Batter,Jon Lester
Called Strike,-0.732,1.857,Right-handed Batter,Jon Lester
Ball,-1.652,2.64,Right-handed Batter,Jon Lester
Called Strike,0.849,2.467,Right-handed Batter,Jon Lester
Called Strike,-0.164,3.095,Right-handed Batter,Jon Lester
Ball,-1.397,1.408,Right-handed Batter,Jon Lester
Called Strike,0.585,2.457,Right-handed Batter,Jon Lester
Called Strike,0.584,1.568,Right-handed Batter,Jon Lester
Ball,-0.498,1.729,Right-handed Batter,Jon Lester
Ball,-0.908,1.917,Left-handed Batter,Jon Lester
Called Strike,0.658,1.717,Right-handed Batter,Jon Lester
Ball,0.904,3.503,Right-handed Batter,Jon Lester
Called Strike,0.918,2.541,Right-handed Batter,Jon Lester
Ball,0.729,1.279,Right-handed Batter,Jon Lester
Ball,1.134,1.636,Right-handed Batter,Jon Lester
Ball,-1.237,2.053,Right-handed Batter,Jon Lester
Called Strike,-1,1.937,Right-handed Batter,Jon Lester
Ball,-0.798,1.312,Left-handed Batter,Jon Lester
Ball,-2.059,1.84,Left-handed Batter,Jon Lester
Ball,0.182,3.579,Right-handed Batter,Jon Lester
Ball,-1.128,0.228,Right-handed Batter,Jon Lester
Ball,-1.689,0.982,Right-handed Batter,Jon Lester
Called Strike,0.211,2.758,Right-handed Batter,Jon Lester
Called Strike,-0.741,3.237,Right-handed Batter,Jon Lester
Called Strike,-0.511,2.156,Right-handed Batter,Jon Lester
Called Strike,0.102,2.768,Right-handed Batter,Jon Lester
Called Strike,-0.629,1.755,Left-handed Batter,Jon Lester
Ball,0.237,1.147,Left-handed Batter,Jon Lester
Called Strike,-0.843,1.87,Left-handed Batter,Jon Lester
Ball,1.044,3.276,Right-handed Batter,Jon Lester
Called Strike,-0.041,1.564,Right-handed Batter,Jon Lester
Ball,0.477,1.113,Right-handed Batter,Jon Lester
Ball,-1.402,2.752,Right-handed Batter,Jon Lester
Called Strike,-0.944,2.741,Right-handed Batter,Jon Lester
Ball,0.204,4.07,Right-handed Batter,Jon Lester
Called Strike,0.712,2.057,Right-handed Batter,Jon Lester
Ball,-1.009,0.358,Right-handed Batter,Jon Lester
Ball,0.06,0.733,Right-handed Batter,Jon Lester
Called Strike,0.882,2.588,Right-handed Batter,Jon Lester
Called Strike,-0.182,2.209,Right-handed Batter,Jon Lester
Ball,-0.894,1.099,Right-handed Batter,Jon Lester
Called Strike,0.765,1.963,Right-handed Batter,Jon Lester
Called Strike,-0.504,2.559,Right-handed Batter,Jon Lester
Ball,1.202,2.191,Right-handed Batter,Jon Lester
Called Strike,0.553,1.417,Right-handed Batter,Jon Lester
Called Strike,-1.03,2.15,Right-handed Batter,Jon Lester
Ball,-2.11,1.61,Right-handed Batter,Jon Lester
Ball,0.13,1.81,Right-handed Batter,Jon Lester
Ball,-0.82,0.58,Right-handed Batter,Jon Lester
Ball,0,1.44,Right-handed Batter,Jon Lester
Called Strike,0.98,2.52,Right-handed Batter,Jon Lester
Ball,1.11,1.85,Right-handed Batter,Jon Lester
Ball,-1.53,2.96,Left-handed Batter,Jon Lester
Ball,-1.81,2.16,Left-handed Batter,Jon Lester
Ball,-1.58,3.14,Right-handed Batter,Jon Lester
Called Strike,-0.06,3.15,Left-handed Batter,Jon Lester
Ball,-1.61,0.97,Left-handed Batter,Jon Lester
Called Strike,0.78,2.37,Right-handed Batter,Jon Lester
Ball,-0.48,1.78,Left-handed Batter,Jon Lester
Ball,-1.14,2.88,Left-handed Batter,Jon Lester
Called Strike,-0.22,3,Left-handed Batter,Jon Lester
Ball,-1.32,1.9,Left-handed Batter,Jon Lester
Ball,-0.48,3.82,Right-handed Batter,Jon Lester
Called Strike,-0.01,2.15,Right-handed Batter,Jon Lester
Ball,1.91,2.38,Right-handed Batter,Jon Lester
Called Strike,-0.11,2.54,Left-handed Batter,Jon Lester
Called Strike,0.3,2.79,Left-handed Batter,Jon Lester
Ball,-0.71,4.43,Left-handed Batter,Jon Lester
Ball,-1.29,2.5,Left-handed Batter,Jon Lester
Called Strike,-0.98,2.53,Right-handed Batter,Jon Lester
Ball,-1.17,1.91,Right-handed Batter,Jon Lester
Called Strike,-1.07,2.29,Right-handed Batter,Jon Lester
Ball,-1.7,1.72,Right-handed Batter,Jon Lester
Ball,-1.69,1.53,Right-handed Batter,Jon Lester
Ball,-1.39,3.49,Right-handed Batter,Jon Lester
Ball,-0.18,4.03,Right-handed Batter,Jon Lester
Called Strike,-0.95,3.22,Right-handed Batter,Jon Lester
Ball,1.05,3.94,Right-handed Batter,Jon Lester
Called Strike,-0.66,3.19,Left-handed Batter,Jon Lester
Ball,-0.3,0.43,Left-handed Batter,Jon Lester
Called Strike,0.34,2.57,Left-handed Batter,Jon Lester
Ball,-1.32,1.97,Right-handed Batter,Jon Lester
Called Strike,-0.11,1.92,Right-handed Batter,Jon Lester
Ball,-2.12,0.78,Right-handed Batter,Jon Lester
Ball,-1.39,2.2,Right-handed Batter,Jon Lester
Ball,-1.24,2.01,Right-handed Batter,Jon Lester
Ball,-1.48,2.95,Right-handed Batter,Jon Lester
Called Strike,0.65,1.83,Right-handed Batter,Jon Lester
Ball,-1.14,1.63,Right-handed Batter,Jon Lester
Ball,-1.57,2.31,Right-handed Batter,Jon Lester
Ball,-1.31,2.15,Right-handed Batter,Jon Lester
Called Strike,-0.91,2.28,Right-handed Batter,Jon Lester
Ball,-0.71,0.94,Right-handed Batter,Jon Lester
Called Strike,0.79,2.39,Right-handed Batter,Jon Lester
Ball,-1.86,2.76,Right-handed Batter,Jon Lester
Ball,0.57,1.07,Right-handed Batter,Jon Lester
Ball,-2.01,1.45,Right-handed Batter,Jon Lester
Called Strike,-1,2.21,Left-handed Batter,Jon Lester
Ball,1.677,2.151,Right-handed Batter,Jon Lester
Ball,1.185,2.604,Right-handed Batter,Jon Lester
Called Strike,-0.201,2.802,Right-handed Batter,Jon Lester
Called Strike,0.223,3.092,Right-handed Batter,Jon Lester
Called Strike,-0.945,2.546,Right-handed Batter,Jon Lester
Ball,1.07,3.709,Right-handed Batter,Jon Lester
Ball,-1.193,1.008,Right-handed Batter,Jon Lester
Ball,1.063,2.547,Left-handed Batter,Jon Lester
Called Strike,0.27,1.602,Left-handed Batter,Jon Lester
Called Strike,0.59,2.539,Left-handed Batter,Jon Lester
Ball,-1.1,1.048,Left-handed Batter,Jon Lester
Called Strike,0.055,3.41,Right-handed Batter,Jon Lester
Ball,-0.4,1.629,Right-handed Batter,Jon Lester
Ball,-1.508,3.011,Right-handed Batter,Jon Lester
Ball,0.03,0.454,Right-handed Batter,Jon Lester
Ball,0.822,3.73,Right-handed Batter,Jon Lester
Ball,-1.084,2.806,Left-handed Batter,Jon Lester
Ball,1.107,1.559,Right-handed Batter,Jon Lester
Ball,0.042,0.248,Right-handed Batter,Jon Lester
Ball,-1.31,0.813,Right-handed Batter,Jon Lester
Ball,-1.2,1.2,Right-handed Batter,Jon Lester
Called Strike,0.008,1.84,Right-handed Batter,Jon Lester
Ball,-0.717,0.512,Right-handed Batter,Jon Lester
Ball,2.035,3.131,Right-handed Batter,Jon Lester
Ball,-0.366,4.317,Right-handed Batter,Jon Lester
Ball,1.302,2.514,Left-handed Batter,Jon Lester
Called Strike,0.569,2.718,Left-handed Batter,Jon Lester
Ball,-0.991,3.279,Left-handed Batter,Jon Lester
Ball,0.107,0.835,Left-handed Batter,Jon Lester
Called Strike,0.569,2.696,Left-handed Batter,Jon Lester
Ball,-0.494,1.339,Left-handed Batter,Jon Lester
Called Strike,-0.033,2.504,Left-handed Batter,Jon Lester
Ball,-1.19,1.828,Left-handed Batter,Jon Lester
Ball,1.234,1.933,Left-handed Batter,Jon Lester
Called Strike,0.575,2.12,Left-handed Batter,Jon Lester
Ball,1.084,2.542,Right-handed Batter,Jon Lester
Called Strike,-0.063,2.707,Left-handed Batter,Jon Lester
Ball,-0.935,1.036,Left-handed Batter,Jon Lester
Called Strike,-0.346,1.952,Right-handed Batter,Jon Lester
Ball,1.67,3.35,Right-handed Batter,Jon Lester
Called Strike,1.061,2.777,Right-handed Batter,Jon Lester
Ball,2.619,3.349,Right-handed Batter,Jon Lester
Ball,0.103,3.679,Right-handed Batter,Jon Lester
Ball,1.485,4.032,Right-handed Batter,Jon Lester
Called Strike,0.581,3.076,Right-handed Batter,Jon Lester
Ball,-1.159,1.15,Right-handed Batter,Jon Lester
Ball,-1.216,2.87,Right-handed Batter,Jon Lester
Called Strike,-0.903,2.546,Right-handed Batter,Jon Lester
Ball,-1.45,2.327,Right-handed Batter,Jon Lester
Called Strike,0.526,1.572,Right-handed Batter,Jon Lester
Ball,-0.083,1.423,Right-handed Batter,Jon Lester
Ball,-0.885,0.468,Right-handed Batter,Jon Lester
Called Strike,-0.528,1.632,Left-handed Batter,Jon Lester
Ball,1.326,1.815,Left-handed Batter,Jon Lester
Called Strike,-0.59,1.961,Left-handed Batter,Jon Lester
Ball,-2.098,1.767,Left-handed Batter,Jon Lester
Called Strike,0.079,2.763,Left-handed Batter,Jon Lester
Called Strike,-0.262,1.787,Left-handed Batter,Jon Lester
Called Strike,0.425,2.587,Left-handed Batter,Jon Lester
Ball,-1.682,0.742,Left-handed Batter,Jon Lester
Ball,1.293,2.457,Left-handed Batter,Jon Lester
Called Strike,-0.423,1.744,Left-handed Batter,Jon Lester
Ball,-0.154,3.932,Right-handed Batter,Jon Lester
Ball,-1.243,1.53,Right-handed Batter,Jon Lester
Ball,-1.196,1.986,Right-handed Batter,Jon Lester
Called Strike,-1.019,2.132,Right-handed Batter,Jon Lester
Called Strike,-0.639,2.564,Left-handed Batter,Jon Lester
Ball,-0.966,1.486,Left-handed Batter,Jon Lester
Ball,-1.831,2.302,Left-handed Batter,Jon Lester
Ball,-1.483,1.599,Left-handed Batter,Jon Lester
Called Strike,0.805,1.898,Left-handed Batter,Jon Lester
Ball,0.898,3.289,Right-handed Batter,Jon Lester
Called Strike,-0.516,2.392,Left-handed Batter,Jon Lester
Ball,0.452,1.275,Left-handed Batter,Jon Lester
Ball,-1.931,2.383,Left-handed Batter,Jon Lester
Called Strike,0.219,2.612,Right-handed Batter,Jon Lester
Ball,-0.556,3.885,Right-handed Batter,Jon Lester
Ball,0.553,4.336,Right-handed Batter,Jon Lester
Ball,-1.341,1.676,Right-handed Batter,Jon Lester
Ball,0.867,1.302,Right-handed Batter,Jon Lester
Called Strike,-0.047,1.579,Right-handed Batter,Jon Lester
Called Strike,0.275,1.749,Right-handed Batter,Jon Lester
Ball,0.951,3.084,Right-handed Batter,Jon Lester
Ball,-0.813,3.69,Right-handed Batter,Jon Lester
Called Strike,0.177,1.715,Right-handed Batter,Jon Lester
Ball,-0.112,0.725,Right-handed Batter,Jon Lester
Called Strike,0.367,2.537,Left-handed Batter,Jon Lester
Ball,1.054,1.981,Left-handed Batter,Jon Lester
Called Strike,0.612,1.982,Left-handed Batter,Jon Lester
Called Strike,0.271,2.481,Left-handed Batter,Jon Lester
Ball,-1.032,3.774,Left-handed Batter,Jon Lester
Ball,1.38,2.016,Left-handed Batter,Jon Lester
Ball,-1.208,1.466,Left-handed Batter,Jon Lester
Called Strike,0.524,1.619,Right-handed Batter,Jon Lester
Called Strike,1.027,3.065,Right-handed Batter,Jon Lester
Ball,-1.631,1.292,Right-handed Batter,Jon Lester
Ball,0.488,3.689,Right-handed Batter,Jon Lester
Called Strike,1.025,2.302,Right-handed Batter,Jon Lester
Called Strike,0.708,2.187,Right-handed Batter,Jon Lester
Called Strike,0.427,2.736,Right-handed Batter,Jon Lester
Ball,-1.371,0.971,Right-handed Batter,Jon Lester
Ball,1.351,3.367,Right-handed Batter,Jon Lester
Ball,-1.556,2.464,Right-handed Batter,Jon Lester
Ball,-1.595,2.592,Right-handed Batter,Jon Lester
Ball,-0.087,1.406,Right-handed Batter,Jon Lester
Called Strike,0.133,1.685,Left-handed Batter,Jon Lester
Ball,-1.578,3.325,Right-handed Batter,Jon Lester
Called Strike,0.3,1.832,Right-handed Batter,Jon Lester
Ball,0.829,3.4,Right-handed Batter,Jon Lester
Ball,-0.57,0.19,Right-handed Batter,Jon Lester
Ball,1.317,3.083,Right-handed Batter,Jon Lester
Ball,-0.098,0.992,Right-handed Batter,Jon Lester
Ball,-1.213,0.691,Right-handed Batter,Jon Lester
Ball,-1.149,1.78,Right-handed Batter,Jon Lester
Called Strike,0.796,2.209,Right-handed Batter,Jon Lester
Ball,0.941,1.835,Left-handed Batter,Jon Lester
Ball,0.001,1.011,Left-handed Batter,Jon Lester
Called Strike,-0.807,1.911,Left-handed Batter,Jon Lester
Ball,-1.731,1.872,Left-handed Batter,Jon Lester
Ball,-0.737,1.36,Left-handed Batter,Jon Lester
Ball,-1.145,1.961,Left-handed Batter,Jon Lester
Ball,1.317,3.156,Right-handed Batter,Jon Lester
Ball,1.574,1.589,Right-handed Batter,Jon Lester
Ball,-0.269,1.009,Right-handed Batter,Jon Lester
Called Strike,0.01,1.98,Right-handed Batter,Jon Lester
Ball,0.258,3.52,Right-handed Batter,Jon Lester
Called Strike,-0.446,1.793,Right-handed Batter,Jon Lester
Ball,-1.964,0.796,Right-handed Batter,Jon Lester
Called Strike,0.078,2.01,Right-handed Batter,Jon Lester
Called Strike,-0.971,2.605,Left-handed Batter,Jon Lester
Ball,1.166,3.214,Right-handed Batter,Jon Lester
Ball,-0.439,1.264,Right-handed Batter,Jon Lester
Ball,1.238,3.358,Right-handed Batter,Jon Lester
Called Strike,0.719,3.107,Right-handed Batter,Jon Lester
Called Strike,0.162,1.789,Right-handed Batter,Jon Lester
Ball,1.273,3.307,Right-handed Batter,Jon Lester
Called Strike,-0.699,2.42,Left-handed Batter,Jon Lester
Ball,0.355,1.299,Left-handed Batter,Jon Lester
Called Strike,-0.479,2.88,Left-handed Batter,Jon Lester
Ball,1.279,2.559,Left-handed Batter,Jon Lester
Called Strike,0.576,2.573,Right-handed Batter,Jon Lester
Ball,-0.23,1.41,Right-handed Batter,Jon Lester
Called Strike,0.599,2.582,Right-handed Batter,Jon Lester
Ball,-0.901,1.083,Right-handed Batter,Jon Lester
Called Strike,-0.277,2.356,Right-handed Batter,Jon Lester
Ball,0.422,1.218,Right-handed Batter,Jon Lester
Ball,-0.787,1.418,Right-handed Batter,Jon Lester
Called Strike,0.415,2.105,Right-handed Batter,Jon Lester
Called Strike,-0.818,1.914,Right-handed Batter,Jon Lester
Ball,-1.545,0.277,Right-handed Batter,Jon Lester
Ball,-0.231,0.067,Right-handed Batter,Jon Lester
Ball,1.042,1.526,Right-handed Batter,Jon Lester
Called Strike,-0.807,1.927,Left-handed Batter,Jon Lester
Ball,-1.671,0.494,Left-handed Batter,Jon Lester
Ball,-1.529,2.577,Left-handed Batter,Jon Lester
Ball,0.378,0.889,Left-handed Batter,Jon Lester
Ball,1.054,3.568,Left-handed Batter,Jon Lester
Called Strike,0.2,1.942,Left-handed Batter,Jon Lester
Ball,2.042,2.15,Left-handed Batter,Jon Lester
Ball,0.651,1.531,Right-handed Batter,Jon Lester
Ball,-1.996,2.074,Right-handed Batter,Jon Lester
Ball,1.539,2.709,Right-handed Batter,Jon Lester
Ball,-1.229,1.087,Right-handed Batter,Jon Lester
Called Strike,-0.709,1.91,Right-handed Batter,Jon Lester
Called Strike,-0.203,1.957,Right-handed Batter,Jon Lester
Ball,-1.299,0.887,Right-handed Batter,Jon Lester
Called Strike,0.838,2.597,Right-handed Batter,Jon Lester
Ball,-0.798,3.227,Right-handed Batter,Jon Lester
Called Strike,-0.653,3.25,Right-handed Batter,Jon Lester
Ball,0.635,1.963,Right-handed Batter,Jon Lester
Called Strike,0.607,2.728,Right-handed Batter,Jon Lester
Called Strike,0.661,1.466,Right-handed Batter,Jon Lester
Ball,-0.168,1.42,Right-handed Batter,Jon Lester
Ball,-0.667,1.165,Right-handed Batter,Jon Lester
Ball,0.246,3.311,Right-handed Batter,Jon Lester
Ball,-0.77,1.491,Right-handed Batter,Jon Lester
Ball,1.681,2.206,Right-handed Batter,Jon Lester
Called Strike,0.554,2.479,Right-handed Batter,Jon Lester
Called Strike,0.816,1.966,Right-handed Batter,Jon Lester
Ball,1.9,3.878,Right-handed Batter,Jon Lester
Ball,-1.592,1.407,Left-handed Batter,Jon Lester
Called Strike,0.642,2.179,Left-handed Batter,Jon Lester
Ball,-1.414,0.991,Left-handed Batter,Jon Lester
Ball,0.565,3.523,Right-handed Batter,Jon Lester
Called Strike,0.566,3.032,Right-handed Batter,Jon Lester
Called Strike,0.661,2.764,Right-handed Batter,Jon Lester
Called Strike,0.352,2.277,Right-handed Batter,Jon Lester
Ball,0.437,3.503,Right-handed Batter,Jon Lester
Ball,-1.272,3.485,Right-handed Batter,Jon Lester
Ball,-0.228,4.034,Right-handed Batter,Jon Lester
Called Strike,-0.482,2.673,Right-handed Batter,Jon Lester
Called Strike,-0.572,1.69,Right-handed Batter,Jon Lester
Ball,-1.36,-0.112,Right-handed Batter,Jon Lester
Ball,-0.897,3.92,Right-handed Batter,Jon Lester
Called Strike,-0.41,2.272,Left-handed Batter,Jon Lester
Ball,-1.362,0.3,Left-handed Batter,Jon Lester
Ball,-0.994,1.167,Left-handed Batter,Jon Lester
Ball,-1.247,1.834,Right-handed Batter,Jon Lester
Called Strike,0.328,2.581,Right-handed Batter,Jon Lester
Ball,-1.201,3.139,Right-handed Batter,Jon Lester
Called Strike,0.124,3.374,Right-handed Batter,Jon Lester
Ball,-1.464,1.522,Right-handed Batter,Jon Lester
Called Strike,-0.288,1.826,Right-handed Batter,Jon Lester
Called Strike,-0.671,2.173,Right-handed Batter,Jon Lester
Ball,-1.783,2.135,Right-handed Batter,Jon Lester
Ball,-0.569,1.413,Right-handed Batter,Jon Lester
Ball,-0.2,4.078,Right-handed Batter,Jon Lester
Called Strike,-0.803,1.722,Right-handed Batter,Jon Lester
Ball,1.231,1.878,Left-handed Batter,Jon Lester
Ball,-0.36,1.189,Left-handed Batter,Jon Lester
Ball,0.302,0.53,Left-handed Batter,Jon Lester
Ball,-1.37,1.564,Right-handed Batter,Jon Lester
Called Strike,0.599,1.627,Right-handed Batter,Jon Lester
Ball,-0.394,3.612,Right-handed Batter,Jon Lester
Ball,-1.403,1.013,Right-handed Batter,Jon Lester
Called Strike,0.749,3.094,Right-handed Batter,Jon Lester
Ball,1.07,2.764,Right-handed Batter,Jon Lester
Ball,1.017,1.052,Right-handed Batter,Jon Lester
Ball,0.244,0.948,Right-handed Batter,Jon Lester
Ball,-0.686,1.457,Right-handed Batter,Jon Lester
Called Strike,-0.249,2.455,Right-handed Batter,Jon Lester
Called Strike,-0.604,3.375,Left-handed Batter,Jon Lester
Ball,-1.566,2.065,Left-handed Batter,Jon Lester
Ball,1.646,3.039,Right-handed Batter,Jon Lester
Ball,1.348,3.469,Right-handed Batter,Jon Lester
Ball,0.797,1.471,Right-handed Batter,Jon Lester
Called Strike,-0.12,2.207,Left-handed Batter,Jon Lester
Called Strike,0.616,2.921,Right-handed Batter,Jon Lester
Ball,0.897,3.519,Right-handed Batter,Jon Lester
Ball,1.6,3.827,Right-handed Batter,Jon Lester
Ball,1.714,1.856,Right-handed Batter,Jon Lester
Ball,-1.072,1.41,Right-handed Batter,Jon Lester
Called Strike,0.693,1.895,Right-handed Batter,Jon Lester
Ball,1.307,2.573,Right-handed Batter,Jon Lester
Called Strike,0.839,3.095,Right-handed Batter,Jon Lester
Ball,0.579,1.915,Right-handed Batter,Jon Lester
Called Strike,-0.313,2.804,Right-handed Batter,Jon Lester
Called Strike,0.509,1.623,Right-handed Batter,Jon Lester
Ball,0.885,1.168,Left-handed Batter,Jon Lester
Called Strike,-0.544,3.327,Left-handed Batter,Jon Lester
Ball,1.585,2.421,Left-handed Batter,Jon Lester
Ball,-0.415,3.741,Left-handed Batter,Jon Lester
Called Strike,1.336,2.113,Left-handed Batter,Jon Lester
Ball,-1.287,1.447,Right-handed Batter,Jon Lester
Called Strike,-0.33,2.146,Right-handed Batter,Jon Lester
Called Strike,0.523,1.795,Right-handed Batter,Jon Lester
Ball,-0.898,1.519,Right-handed Batter,Jon Lester
Ball,-2.322,1.573,Right-handed Batter,Jon Lester
Ball,-1.136,1.407,Right-handed Batter,Jon Lester
Ball,-1.535,1.546,Right-handed Batter,Jon Lester
Called Strike,-0.548,1.821,Right-handed Batter,Jon Lester
Ball,-0.929,1.532,Right-handed Batter,Jon Lester
Ball,-1.318,1.617,Right-handed Batter,Jon Lester
Called Strike,0.798,1.887,Right-handed Batter,Jon Lester
Ball,0.359,1.373,Right-handed Batter,Jon Lester
Ball,-1.408,1.829,Right-handed Batter,Jon Lester
Ball,-0.326,1.109,Right-handed Batter,Jon Lester
Ball,0.282,1.247,Right-handed Batter,Jon Lester
Called Strike,0.144,1.929,Right-handed Batter,Jon Lester
Ball,0.965,3.816,Right-handed Batter,Jon Lester
Ball,0.05,1.466,Right-handed Batter,Jon Lester
Ball,0.891,3.689,Right-handed Batter,Jon Lester
Ball,0.907,3.166,Left-handed Batter,Jon Lester
Called Strike,-0.96,2.309,Left-handed Batter,Jon Lester
Called Strike,0.117,1.992,Left-handed Batter,Jon Lester
Ball,1.484,2.911,Right-handed Batter,Jon Lester
Ball,1.188,2.547,Right-handed Batter,Jon Lester
Called Strike,0.696,2.632,Right-handed Batter,Jon Lester
Called Strike,0.402,2.763,Right-handed Batter,Jon Lester
Ball,1.131,4.091,Right-handed Batter,Jon Lester
Called Strike,-0.169,1.866,Right-handed Batter,Jon Lester
Ball,-0.841,0.902,Right-handed Batter,Jon Lester
Ball,0.054,5.276,Right-handed Batter,Jon Lester
Ball,0.703,3.297,Left-handed Batter,Jon Lester
Ball,-1.096,3.239,Right-handed Batter,Jon Lester
Called Strike,-0.18,2.972,Right-handed Batter,Jon Lester
Ball,0.45,3.54,Right-handed Batter,Jon Lester
Ball,1.089,1.86,Right-handed Batter,Jon Lester
Called Strike,0.331,1.793,Right-handed Batter,Jon Lester
Ball,-1.898,1.902,Right-handed Batter,Jon Lester
Ball,1.563,2.66,Right-handed Batter,Jon Lester
Ball,1.175,1.211,Right-handed Batter,Jon Lester
Ball,0.923,1.722,Right-handed Batter,Jon Lester
Ball,1.505,3.64,Right-handed Batter,Jon Lester
Ball,1.739,2.298,Right-handed Batter,Jon Lester
Called Strike,0.749,1.515,Right-handed Batter,Jon Lester
Called Strike,0.688,1.726,Right-handed Batter,Jon Lester
Ball,-0.919,0.63,Right-handed Batter,Jon Lester
Ball,1.532,3.779,Right-handed Batter,Jon Lester
Ball,-0.253,0.563,Right-handed Batter,Jon Lester
Called Strike,-0.822,1.617,Right-handed Batter,Jon Lester
Ball,-1.302,2.518,Right-handed Batter,Jon Lester
Ball,-1.179,2.033,Left-handed Batter,Jon Lester
Ball,-1.32,2.08,Left-handed Batter,Jon Lester
Ball,0.563,1.143,Left-handed Batter,Jon Lester
