"des","px","pz","stand","pitcher_name"
"Ball",-1.48,3.54,"Left-handed Batter","Max Scherzer"
"Ball",-0.16,3.8,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.02,2.54,"Left-handed Batter","Max Scherzer"
"Ball",0.92,3,"Left-handed Batter","Max Scherzer"
"Ball",-0.026,0.612,"Left-handed Batter","Max Scherzer"
"Ball",0.381,1.046,"Left-handed Batter","Max Scherzer"
"Ball",-1.915,2.3,"Left-handed Batter","Max Scherzer"
"Ball",-1.988,3.117,"Left-handed Batter","Max Scherzer"
"Called Strike",0.049,1.518,"Right-handed Batter","Max Scherzer"
"Ball",0.956,1.373,"Right-handed Batter","Max Scherzer"
"Ball",-0.424,0.667,"Right-handed Batter","Max Scherzer"
"Ball",-0.174,1.26,"Right-handed Batter","Max Scherzer"
"Ball",1.578,0.658,"Right-handed Batter","Max Scherzer"
"Called Strike",-0.231,1.593,"Right-handed Batter","Max Scherzer"
"Ball",0.918,1.636,"Right-handed Batter","Max Scherzer"
"Ball",1.588,2.47,"Right-handed Batter","Max Scherzer"
"Called Strike",-1.13,2.007,"Left-handed Batter","Max Scherzer"
"Ball",0.198,0.808,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.904,2.019,"Left-handed Batter","Max Scherzer"
"Ball",-1.313,2.198,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.906,2.635,"Left-handed Batter","Max Scherzer"
"Ball",-0.815,1.53,"Left-handed Batter","Max Scherzer"
"Called Strike",0.64,2.17,"Right-handed Batter","Max Scherzer"
"Ball",1.89,1.61,"Right-handed Batter","Max Scherzer"
"Ball",-1.79,2.37,"Left-handed Batter","Max Scherzer"
"Ball",-0.47,0.34,"Left-handed Batter","Max Scherzer"
"Ball",-1.85,2.08,"Left-handed Batter","Max Scherzer"
"Called Strike",0.314,1.679,"Right-handed Batter","Max Scherzer"
"Ball",-1.2,3.34,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.5,2.55,"Left-handed Batter","Max Scherzer"
"Ball",-1.012,2.897,"Right-handed Batter","Max Scherzer"
"Called Strike",-0.185,2.171,"Right-handed Batter","Max Scherzer"
"Ball",0.108,1.164,"Right-handed Batter","Max Scherzer"
"Ball",1.337,2.414,"Right-handed Batter","Max Scherzer"
"Ball",-2.11,3.61,"Left-handed Batter","Max Scherzer"
"Ball",1.25,0.79,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.51,3.41,"Left-handed Batter","Max Scherzer"
"Ball",1.539,2.532,"Right-handed Batter","Max Scherzer"
"Ball",1.344,1.475,"Right-handed Batter","Max Scherzer"
"Called Strike",0.353,2.387,"Right-handed Batter","Max Scherzer"
"Ball",0.976,2.131,"Right-handed Batter","Max Scherzer"
"Ball",-1.254,3.54,"Right-handed Batter","Max Scherzer"
"Called Strike",-0.218,1.878,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.729,1.506,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.37,2.2,"Right-handed Batter","Max Scherzer"
"Ball",-0.122,1.553,"Right-handed Batter","Max Scherzer"
"Ball",0.858,0.404,"Right-handed Batter","Max Scherzer"
"Ball",0.571,-0.321,"Right-handed Batter","Max Scherzer"
"Ball",-1.237,4.473,"Left-handed Batter","Max Scherzer"
"Ball",-1.513,3.16,"Left-handed Batter","Max Scherzer"
"Ball",0.769,2.718,"Left-handed Batter","Max Scherzer"
"Called Strike",0.207,3.018,"Right-handed Batter","Max Scherzer"
"Ball",0.202,1.931,"Right-handed Batter","Max Scherzer"
"Ball",2.378,0.851,"Right-handed Batter","Max Scherzer"
"Ball",-0.06,1.043,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.55,2.329,"Right-handed Batter","Max Scherzer"
"Ball",2.052,1.681,"Right-handed Batter","Max Scherzer"
"Ball",-2.215,1.833,"Right-handed Batter","Max Scherzer"
"Ball",-0.794,0.937,"Right-handed Batter","Max Scherzer"
"Ball",1.448,2.954,"Right-handed Batter","Max Scherzer"
"Called Strike",-0.087,2.008,"Left-handed Batter","Max Scherzer"
"Called Strike",-1.041,2.923,"Left-handed Batter","Max Scherzer"
"Called Strike",-1.08,2.328,"Left-handed Batter","Max Scherzer"
"Ball",-1.052,2.968,"Right-handed Batter","Max Scherzer"
"Called Strike",0.044,2.8,"Right-handed Batter","Max Scherzer"
"Ball",1.101,2.756,"Right-handed Batter","Max Scherzer"
"Called Strike",-0.3,2.884,"Left-handed Batter","Max Scherzer"
"Ball",0.421,2.698,"Left-handed Batter","Max Scherzer"
"Ball",-1.509,2.106,"Left-handed Batter","Max Scherzer"
"Called Strike",-1.088,2.689,"Left-handed Batter","Max Scherzer"
"Called Strike",0.043,2.52,"Right-handed Batter","Max Scherzer"
"Ball",1.524,0.812,"Right-handed Batter","Max Scherzer"
"Ball",0.864,0.309,"Right-handed Batter","Max Scherzer"
"Called Strike",0.005,3.431,"Right-handed Batter","Max Scherzer"
"Ball",-0.179,0.8,"Left-handed Batter","Max Scherzer"
"Ball",-0.96,1.546,"Right-handed Batter","Max Scherzer"
"Ball",0.779,3.328,"Right-handed Batter","Max Scherzer"
"Ball",1.053,1.874,"Left-handed Batter","Max Scherzer"
"Ball",0.387,1.81,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.921,2.472,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.711,2.46,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.148,2.604,"Right-handed Batter","Max Scherzer"
"Ball",1.761,1.998,"Right-handed Batter","Max Scherzer"
"Called Strike",-0.474,2.219,"Left-handed Batter","Max Scherzer"
"Ball",0.977,2.521,"Left-handed Batter","Max Scherzer"
"Ball",-1.174,1.392,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.282,1.882,"Right-handed Batter","Max Scherzer"
"Ball",0.941,2.086,"Right-handed Batter","Max Scherzer"
"Called Strike",0.257,1.801,"Right-handed Batter","Max Scherzer"
"Ball",0.502,0.936,"Right-handed Batter","Max Scherzer"
"Ball",-1.434,2.766,"Left-handed Batter","Max Scherzer"
"Called Strike",0.139,2.179,"Left-handed Batter","Max Scherzer"
"Ball",-2.211,1.371,"Left-handed Batter","Max Scherzer"
"Ball",-0.62,4.278,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.763,1.731,"Left-handed Batter","Max Scherzer"
"Called Strike",0.374,1.989,"Right-handed Batter","Max Scherzer"
"Called Strike",0.7,2.715,"Right-handed Batter","Max Scherzer"
"Called Strike",-0.156,2.833,"Right-handed Batter","Max Scherzer"
"Ball",1.286,0.969,"Right-handed Batter","Max Scherzer"
"Ball",-0.185,0.987,"Left-handed Batter","Max Scherzer"
"Called Strike",0.232,2.307,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.658,3.26,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.453,1.971,"Right-handed Batter","Max Scherzer"
"Ball",0.674,1.528,"Right-handed Batter","Max Scherzer"
"Ball",1.504,1.351,"Right-handed Batter","Max Scherzer"
"Ball",-1.296,3.415,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.688,2.662,"Left-handed Batter","Max Scherzer"
"Ball",-0.838,1.467,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.921,3.193,"Left-handed Batter","Max Scherzer"
"Called Strike",-1.255,2.368,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.276,2.121,"Right-handed Batter","Max Scherzer"
"Called Strike",0.445,1.818,"Right-handed Batter","Max Scherzer"
"Ball",-0.527,1.179,"Left-handed Batter","Max Scherzer"
"Called Strike",0.385,2.236,"Right-handed Batter","Max Scherzer"
"Ball",0.457,0.668,"Right-handed Batter","Max Scherzer"
"Ball",1.477,1.788,"Left-handed Batter","Max Scherzer"
"Ball",-1.358,0.325,"Left-handed Batter","Max Scherzer"
"Ball",-1.384,3.908,"Left-handed Batter","Max Scherzer"
"Called Strike",0.205,2.467,"Right-handed Batter","Max Scherzer"
"Ball",0.057,1.218,"Right-handed Batter","Max Scherzer"
"Ball",0.772,2.108,"Right-handed Batter","Max Scherzer"
"Ball",1.568,1.751,"Right-handed Batter","Max Scherzer"
"Called Strike",-0.732,2.341,"Right-handed Batter","Max Scherzer"
"Ball",-1.59,0.454,"Right-handed Batter","Max Scherzer"
"Called Strike",-0.513,2.26,"Right-handed Batter","Max Scherzer"
"Ball",1.264,0.188,"Right-handed Batter","Max Scherzer"
"Ball",0.927,1.88,"Right-handed Batter","Max Scherzer"
"Called Strike",-0.242,2.993,"Right-handed Batter","Max Scherzer"
"Ball",-2.084,2.009,"Right-handed Batter","Max Scherzer"
"Ball",0.808,1.917,"Right-handed Batter","Max Scherzer"
"Called Strike",-0.724,1.845,"Right-handed Batter","Max Scherzer"
"Ball",-0.285,0.528,"Left-handed Batter","Max Scherzer"
"Ball",0.505,2.895,"Left-handed Batter","Max Scherzer"
"Ball",-1.583,1.872,"Right-handed Batter","Max Scherzer"
"Called Strike",-1.156,2.56,"Left-handed Batter","Max Scherzer"
"Ball",-0.682,0.288,"Left-handed Batter","Max Scherzer"
"Ball",-0.683,0.127,"Left-handed Batter","Max Scherzer"
"Ball",0.431,0.037,"Left-handed Batter","Max Scherzer"
"Ball",-1.363,3.07,"Right-handed Batter","Max Scherzer"
"Called Strike",0.036,2.108,"Left-handed Batter","Max Scherzer"
"Ball",-1.352,3.13,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.35,2.19,"Right-handed Batter","Max Scherzer"
"Called Strike",-1.039,2.64,"Left-handed Batter","Max Scherzer"
"Ball",-0.832,0.949,"Left-handed Batter","Max Scherzer"
"Called Strike",-1.107,2.057,"Left-handed Batter","Max Scherzer"
"Called Strike",0.223,1.834,"Left-handed Batter","Max Scherzer"
"Ball",-0.152,0.488,"Left-handed Batter","Max Scherzer"
"Called Strike",0.668,2.792,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.081,2.466,"Left-handed Batter","Max Scherzer"
"Ball",-0.711,0.9,"Left-handed Batter","Max Scherzer"
"Ball",-1.678,3.17,"Left-handed Batter","Max Scherzer"
"Ball",1.633,1.398,"Right-handed Batter","Max Scherzer"
"Ball",1.361,1.725,"Right-handed Batter","Max Scherzer"
"Ball",-1.291,3.233,"Right-handed Batter","Max Scherzer"
"Ball",1.466,2.378,"Right-handed Batter","Max Scherzer"
"Called Strike",-0.644,2.428,"Right-handed Batter","Max Scherzer"
"Ball",-1.541,3.207,"Left-handed Batter","Max Scherzer"
"Ball",-1.305,2.274,"Right-handed Batter","Max Scherzer"
"Ball",0.01,1.185,"Right-handed Batter","Max Scherzer"
"Called Strike",-0.028,1.659,"Left-handed Batter","Max Scherzer"
"Ball",-0.027,1.31,"Left-handed Batter","Max Scherzer"
"Called Strike",0.603,2.173,"Right-handed Batter","Max Scherzer"
"Ball",0.723,3.154,"Right-handed Batter","Max Scherzer"
"Ball",-1.516,2.968,"Left-handed Batter","Max Scherzer"
"Called Strike",0.731,2.003,"Right-handed Batter","Max Scherzer"
"Called Strike",0.577,1.902,"Right-handed Batter","Max Scherzer"
"Called Strike",-0.376,1.748,"Right-handed Batter","Max Scherzer"
"Called Strike",0.539,2.438,"Right-handed Batter","Max Scherzer"
"Called Strike",-1.064,2.219,"Left-handed Batter","Max Scherzer"
"Ball",-2.256,3.122,"Left-handed Batter","Max Scherzer"
"Ball",-0.61,3.595,"Left-handed Batter","Max Scherzer"
"Ball",2.104,1.556,"Right-handed Batter","Max Scherzer"
"Ball",-1.617,2.572,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.655,2.06,"Left-handed Batter","Max Scherzer"
"Ball",0.105,1.082,"Left-handed Batter","Max Scherzer"
"Ball",0.032,3.718,"Left-handed Batter","Max Scherzer"
"Ball",-1.013,3.635,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.096,2.354,"Left-handed Batter","Max Scherzer"
"Called Strike",-1.242,1.884,"Left-handed Batter","Max Scherzer"
"Called Strike",0.062,1.851,"Left-handed Batter","Max Scherzer"
"Called Strike",0.755,2.394,"Left-handed Batter","Max Scherzer"
"Ball",-1.012,1.48,"Left-handed Batter","Max Scherzer"
"Ball",1.223,1.821,"Left-handed Batter","Max Scherzer"
"Ball",0.465,1.323,"Left-handed Batter","Max Scherzer"
"Ball",0.605,1.386,"Left-handed Batter","Max Scherzer"
"Ball",0.696,1.695,"Left-handed Batter","Max Scherzer"
"Ball",-1.499,3.308,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.034,2.226,"Right-handed Batter","Max Scherzer"
"Ball",-1.884,2.583,"Right-handed Batter","Max Scherzer"
"Called Strike",-0.29,1.578,"Left-handed Batter","Max Scherzer"
"Ball",-0.798,1.333,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.277,1.683,"Left-handed Batter","Max Scherzer"
"Ball",-1.172,4.464,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.21,2.182,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.718,1.759,"Right-handed Batter","Max Scherzer"
"Ball",-0.637,0.945,"Right-handed Batter","Max Scherzer"
"Ball",-1.593,1.066,"Left-handed Batter","Max Scherzer"
"Ball",-1.642,2.785,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.723,2.36,"Left-handed Batter","Max Scherzer"
"Ball",1.486,1.793,"Left-handed Batter","Max Scherzer"
"Ball",-0.994,3.514,"Left-handed Batter","Max Scherzer"
"Ball",0.944,1.449,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.771,3.152,"Left-handed Batter","Max Scherzer"
"Ball",-1.379,2.837,"Left-handed Batter","Max Scherzer"
"Ball",-1.625,1.604,"Left-handed Batter","Max Scherzer"
"Called Strike",0.288,1.685,"Left-handed Batter","Max Scherzer"
"Ball",-1.884,1.412,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.587,2.129,"Right-handed Batter","Max Scherzer"
"Called Strike",-0.506,1.588,"Left-handed Batter","Max Scherzer"
"Ball",-0.563,0.969,"Left-handed Batter","Max Scherzer"
"Ball",-0.507,1.189,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.222,2.084,"Left-handed Batter","Max Scherzer"
"Called Strike",0.579,2.083,"Right-handed Batter","Max Scherzer"
"Ball",0.926,1.555,"Right-handed Batter","Max Scherzer"
"Called Strike",0.084,1.649,"Right-handed Batter","Max Scherzer"
"Ball",0.87,1.669,"Right-handed Batter","Max Scherzer"
"Ball",-1.716,1.393,"Right-handed Batter","Max Scherzer"
"Ball",-1.968,1.69,"Right-handed Batter","Max Scherzer"
"Called Strike",-1.115,2.832,"Left-handed Batter","Max Scherzer"
"Ball",1.179,2.006,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.627,2.549,"Left-handed Batter","Max Scherzer"
"Called Strike",0.536,2.321,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.485,2.863,"Right-handed Batter","Max Scherzer"
"Ball",1.231,1.556,"Right-handed Batter","Max Scherzer"
"Called Strike",-0.136,1.525,"Right-handed Batter","Max Scherzer"
"Ball",-1.821,1.086,"Right-handed Batter","Max Scherzer"
"Ball",-3.001,1.785,"Right-handed Batter","Max Scherzer"
"Ball",0.037,0.188,"Right-handed Batter","Max Scherzer"
"Ball",-1.676,2.404,"Right-handed Batter","Max Scherzer"
"Called Strike",-0.055,2.77,"Left-handed Batter","Max Scherzer"
"Ball",-1.669,2.443,"Left-handed Batter","Max Scherzer"
"Ball",-1.257,3.039,"Left-handed Batter","Max Scherzer"
"Called Strike",0.519,2.024,"Right-handed Batter","Max Scherzer"
"Ball",1.029,1.679,"Right-handed Batter","Max Scherzer"
"Ball",0.327,1.082,"Right-handed Batter","Max Scherzer"
"Called Strike",0.905,1.739,"Right-handed Batter","Max Scherzer"
"Called Strike",-0.533,1.536,"Right-handed Batter","Max Scherzer"
"Ball",-0.274,0.738,"Right-handed Batter","Max Scherzer"
"Ball",2.234,0.821,"Right-handed Batter","Max Scherzer"
"Ball",-1.54,2.517,"Left-handed Batter","Max Scherzer"
"Ball",-1.498,2.706,"Left-handed Batter","Max Scherzer"
"Ball",2.19,1.602,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.913,2.878,"Left-handed Batter","Max Scherzer"
"Ball",-0.247,1.132,"Left-handed Batter","Max Scherzer"
"Called Strike",-1.007,2.997,"Left-handed Batter","Max Scherzer"
"Ball",0.485,3.829,"Left-handed Batter","Max Scherzer"
"Ball",1.857,1.981,"Left-handed Batter","Max Scherzer"
"Ball",-0.905,2.105,"Right-handed Batter","Max Scherzer"
"Ball",-1.454,3.756,"Left-handed Batter","Max Scherzer"
"Ball",-1.197,2.872,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.609,3.226,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.079,3.271,"Left-handed Batter","Max Scherzer"
"Ball",-2.043,2.834,"Left-handed Batter","Max Scherzer"
"Called Strike",-1.013,2.265,"Left-handed Batter","Max Scherzer"
"Ball",-1.704,2.736,"Left-handed Batter","Max Scherzer"
"Ball",1.299,2.06,"Right-handed Batter","Max Scherzer"
"Ball",-1.708,2.189,"Right-handed Batter","Max Scherzer"
"Called Strike",0.803,2.998,"Right-handed Batter","Max Scherzer"
"Ball",1.851,1.629,"Right-handed Batter","Max Scherzer"
"Called Strike",0.972,2.611,"Right-handed Batter","Max Scherzer"
"Ball",1.327,2.491,"Right-handed Batter","Max Scherzer"
"Called Strike",0.954,2.02,"Right-handed Batter","Max Scherzer"
"Ball",1.546,1.498,"Right-handed Batter","Max Scherzer"
"Called Strike",-0.633,2.267,"Right-handed Batter","Max Scherzer"
"Ball",1.896,1.158,"Right-handed Batter","Max Scherzer"
"Ball",1.315,1.636,"Right-handed Batter","Max Scherzer"
"Ball",0.682,1.178,"Right-handed Batter","Max Scherzer"
"Ball",1.092,1.138,"Right-handed Batter","Max Scherzer"
"Ball",1.243,1.989,"Right-handed Batter","Max Scherzer"
"Ball",1.476,1.334,"Right-handed Batter","Max Scherzer"
"Called Strike",-0.337,3.461,"Right-handed Batter","Max Scherzer"
"Called Strike",0.39,2.725,"Right-handed Batter","Max Scherzer"
"Called Strike",0.952,2.277,"Right-handed Batter","Max Scherzer"
"Ball",1.324,2.194,"Right-handed Batter","Max Scherzer"
"Called Strike",-0.066,3.301,"Right-handed Batter","Max Scherzer"
"Called Strike",-0.862,2.658,"Left-handed Batter","Max Scherzer"
"Ball",1.293,2.647,"Left-handed Batter","Max Scherzer"
"Ball",1.337,1.899,"Right-handed Batter","Max Scherzer"
"Ball",1.061,1.698,"Right-handed Batter","Max Scherzer"
"Ball",1.283,1.049,"Right-handed Batter","Max Scherzer"
"Ball",-0.168,1.456,"Right-handed Batter","Max Scherzer"
"Called Strike",0.458,2.103,"Right-handed Batter","Max Scherzer"
"Ball",0.097,1.176,"Right-handed Batter","Max Scherzer"
"Ball",-0.079,1.452,"Left-handed Batter","Max Scherzer"
"Ball",-1.647,2.756,"Left-handed Batter","Max Scherzer"
"Called Strike",0.042,2.054,"Left-handed Batter","Max Scherzer"
"Ball",-1.314,3.317,"Left-handed Batter","Max Scherzer"
"Ball",-1.742,3.186,"Left-handed Batter","Max Scherzer"
"Ball",-0.574,1.842,"Right-handed Batter","Max Scherzer"
"Ball",-0.465,1.514,"Right-handed Batter","Max Scherzer"
"Called Strike",-0.125,2.016,"Right-handed Batter","Max Scherzer"
"Ball",1.063,-0.26,"Right-handed Batter","Max Scherzer"
"Ball",-0.9,3.348,"Right-handed Batter","Max Scherzer"
"Ball",1.05,1.631,"Right-handed Batter","Max Scherzer"
"Ball",-1.167,1.732,"Left-handed Batter","Max Scherzer"
"Ball",-1.503,1.773,"Right-handed Batter","Max Scherzer"
"Called Strike",1.284,2.208,"Right-handed Batter","Max Scherzer"
"Ball",2.203,0.955,"Right-handed Batter","Max Scherzer"
"Ball",-0.311,1.635,"Left-handed Batter","Max Scherzer"
"Ball",1.437,2.018,"Right-handed Batter","Max Scherzer"
"Called Strike",0.713,2.724,"Right-handed Batter","Max Scherzer"
"Ball",1.922,2.474,"Right-handed Batter","Max Scherzer"
"Ball",0.609,1.857,"Right-handed Batter","Max Scherzer"
"Ball",0.85,2.75,"Left-handed Batter","Max Scherzer"
"Ball",-1.67,3.27,"Left-handed Batter","Max Scherzer"
"Ball",1.13,2.57,"Left-handed Batter","Max Scherzer"
"Ball",-1.64,3.25,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.83,2.76,"Left-handed Batter","Max Scherzer"
"Ball",1.21,1.96,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.19,3.22,"Left-handed Batter","Max Scherzer"
"Ball",0.27,0.36,"Left-handed Batter","Max Scherzer"
"Called Strike",0.36,1.8,"Right-handed Batter","Max Scherzer"
"Ball",2.09,1.61,"Right-handed Batter","Max Scherzer"
"Ball",1.73,2.4,"Right-handed Batter","Max Scherzer"
"Called Strike",0.45,2.78,"Right-handed Batter","Max Scherzer"
"Ball",0.82,1.13,"Right-handed Batter","Max Scherzer"
"Ball",0.92,2.34,"Left-handed Batter","Max Scherzer"
"Ball",-0.71,3.7,"Left-handed Batter","Max Scherzer"
"Called Strike",-1.17,3.14,"Left-handed Batter","Max Scherzer"
"Called Strike",0.55,2.06,"Right-handed Batter","Max Scherzer"
"Ball",1,1.25,"Right-handed Batter","Max Scherzer"
"Ball",1.78,2.27,"Right-handed Batter","Max Scherzer"
"Called Strike",0.42,3.3,"Right-handed Batter","Max Scherzer"
"Called Strike",0.7,2.44,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.13,1.83,"Left-handed Batter","Max Scherzer"
"Ball",0.9,1.66,"Right-handed Batter","Max Scherzer"
"Ball",1.05,2.75,"Left-handed Batter","Max Scherzer"
"Ball",0.85,1.25,"Right-handed Batter","Max Scherzer"
"Ball",1.02,2.9,"Right-handed Batter","Max Scherzer"
"Called Strike",0.59,2.58,"Right-handed Batter","Max Scherzer"
"Called Strike",0.23,1.92,"Right-handed Batter","Max Scherzer"
"Ball",1.18,1.14,"Right-handed Batter","Max Scherzer"
"Ball",1.29,1.74,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.87,3.29,"Left-handed Batter","Max Scherzer"
"Ball",0.04,1.24,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.25,2.56,"Left-handed Batter","Max Scherzer"
"Ball",1.57,1.39,"Left-handed Batter","Max Scherzer"
"Called Strike",0.16,2.85,"Right-handed Batter","Max Scherzer"
"Ball",-1.8,2.21,"Right-handed Batter","Max Scherzer"
"Ball",2.51,2.41,"Right-handed Batter","Max Scherzer"
"Ball",0.5,1.3,"Right-handed Batter","Max Scherzer"
"Called Strike",0.1,2.96,"Left-handed Batter","Max Scherzer"
"Ball",-1.66,2.53,"Left-handed Batter","Max Scherzer"
"Ball",-2.52,3.3,"Left-handed Batter","Max Scherzer"
"Called Strike",-0.71,2.54,"Left-handed Batter","Max Scherzer"
"Ball",-1.77,3.15,"Left-handed Batter","Max Scherzer"
"Ball",-2.19,5.06,"Left-handed Batter","Max Scherzer"
